index,Anime Genres,Anime Members,Anime Score
946,"['Comedy', 'SliceofLife']",30000.0,7.82
88,"['Comedy', 'Romance', 'Ecchi']",30000.0,6.59
635,"['Comedy', 'Drama', 'Romance']",30000.0,7.05
2171,"['Action', 'Drama', 'SciFi']",30000.0,7.60
1631,['Comedy'],30000.0,6.70
1208,"['Action', 'SciFi']",30000.0,6.48
673,"['Drama', 'Mystery', 'SciFi', 'Supernatural']",30000.0,6.75
2952,['Sports'],30000.0,5.75
59,"['Action', 'Adventure', 'Comedy', 'Fantasy']",30000.0,6.86
2588,"['Comedy', 'SliceofLife']",30000.0,7.12
1392,"['Comedy', 'GirlsLove', 'Ecchi']",30000.0,6.16
1179,"['Adventure', 'Fantasy']",30000.0,6.28
2953,"['Comedy', 'SliceofLife']",29000.0,6.46
183,"['Action', 'Comedy', 'SciFi']",29000.0,7.15
2172,"['Comedy', 'Fantasy', 'Supernatural']",29000.0,5.33
411,"['Action', 'Drama', 'SciFi']",29000.0,7.31
732,"['Drama', 'Romance', 'Supernatural']",29000.0,6.35
731,"['Comedy', 'SliceofLife']",29000.0,7.28
2779,"['Comedy', 'SliceofLife']",29000.0,6.25
1816,"['Action', 'Comedy']",29000.0,6.03
1537,"['Comedy', 'SliceofLife']",29000.0,5.81
2739,"['Fantasy', 'SciFi']",29000.0,7.06
1680,"['Action', 'SciFi']",29000.0,5.81
709,"['Drama', 'GirlsLove', 'SciFi']",29000.0,6.69
2589,"['Gourmet', 'SliceofLife']",29000.0,7.62
1123,"['Action', 'Comedy', 'Fantasy', 'SliceofLife']",29000.0,7.83
2055,['Comedy'],29000.0,7.04
2478,"['Action', 'Adventure', 'Fantasy']",29000.0,6.53
2056,"['Comedy', 'Supernatural']",29000.0,6.45
918,"['Comedy', 'Drama', 'Fantasy', 'Romance']",29000.0,7.19
243,"['Adventure', 'Drama', 'Romance']",29000.0,7.59
1538,"['Drama', 'Romance', 'Ecchi']",29000.0,6.51
2427,['Action'],29000.0,5.12
1428,"['Comedy', 'SliceofLife']",29000.0,6.83
1860,"['Action', 'Fantasy', 'Supernatural']",29000.0,5.88
1861,"['Comedy', 'SliceofLife']",28000.0,5.84
1467,"['Comedy', 'Romance']",28000.0,7.45
226,"['Adventure', 'Fantasy', 'GirlsLove', 'Mystery', 'Ecchi']",28000.0,6.54
1681,['Adventure'],28000.0,7.09
1236,"['Comedy', 'SciFi']",28000.0,6.24
2223,"['Action', 'SciFi']",28000.0,5.97
2224,"['Comedy', 'SliceofLife']",28000.0,7.02
184,"['Action', 'Adventure', 'Romance', 'SciFi']",28000.0,6.60
880,"['Action', 'Fantasy', 'Horror', 'SciFi']",28000.0,6.32
385,"['Adventure', 'Comedy', 'Fantasy']",28000.0,7.07
1102,"['Action', 'Drama']",28000.0,6.05
437,"['Action', 'SciFi']",28000.0,7.26
919,"['Comedy', 'SciFi']",28000.0,7.26
1042,"['Comedy', 'SliceofLife']",28000.0,7.71
44,"['Comedy', 'Romance', 'SciFi', 'Ecchi']",28000.0,6.70
710,"['Comedy', 'SliceofLife']",28000.0,7.37
227,"['Action', 'Adventure', 'Fantasy', 'SciFi', 'SliceofLife']",27000.0,7.73
812,"['Comedy', 'Ecchi']",27000.0,6.40
813,"['Comedy', 'SliceofLife']",27000.0,6.76
733,"['Drama', 'SliceofLife']",27000.0,7.88
1817,['Action'],27000.0,6.86
76,"['Adventure', 'Comedy', 'SciFi', 'Sports']",27000.0,7.32
2539,"['Action', 'Comedy', 'Drama', 'Fantasy', 'SliceofLife']",27000.0,7.30
1468,"['Action', 'Comedy', 'SciFi']",27000.0,6.96
89,"['Comedy', 'SciFi']",27000.0,7.02
1579,"['Comedy', 'Fantasy']",27000.0,6.29
2428,"['Action', 'Comedy', 'Fantasy']",27000.0,6.65
2316,"['AvantGarde', 'Horror', 'Supernatural']",27000.0,5.79
2479,"['Action', 'Mystery', 'SciFi']",27000.0,6.30
2117,"['BoysLove', 'Fantasy']",27000.0,6.98
2590,"['Action', 'SciFi']",27000.0,6.30
1316,"['Comedy', 'Supernatural']",27000.0,6.66
354,"['Action', 'Comedy', 'Ecchi']",27000.0,6.08
2538,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",27000.0,6.49
881,['Action'],27000.0,6.50
1069,"['Drama', 'Fantasy', 'Romance', 'Supernatural']",27000.0,6.60
711,"['Action', 'Fantasy']",26000.0,6.84
2592,"['Comedy', 'Fantasy', 'Supernatural']",26000.0,7.85
1951,"['Comedy', 'SliceofLife']",26000.0,4.70
438,"['Comedy', 'Drama', 'Romance', 'SliceofLife']",26000.0,6.74
2057,"['Comedy', 'SliceofLife']",26000.0,6.69
2591,"['Comedy', 'SciFi', 'SliceofLife']",26000.0,6.37
2874,['SliceofLife'],26000.0,5.12
2780,['Sports'],26000.0,6.12
1272,"['Action', 'Drama']",26000.0,6.33
554,"['Comedy', 'Romance']",26000.0,7.03
412,"['Drama', 'GirlsLove', 'Romance']",26000.0,7.64
1124,"['Comedy', 'SliceofLife']",26000.0,7.90
2829,"['Action', 'Drama']",26000.0,6.52
674,"['Adventure', 'Drama', 'SciFi']",26000.0,6.80
1632,"['Fantasy', 'SciFi']",26000.0,6.16
518,"['Comedy', 'Drama', 'Romance', 'SliceofLife']",26000.0,6.31
1317,"['Action', 'Drama', 'Horror']",26000.0,6.22
185,"['Comedy', 'Drama', 'Romance', 'SliceofLife']",26000.0,6.62
186,"['Comedy', 'Romance']",26000.0,7.44
1271,"['Action', 'Adventure', 'Comedy', 'Fantasy']",26000.0,7.10
947,"['Drama', 'Romance', 'SliceofLife']",26000.0,7.25
244,"['Drama', 'SliceofLife']",25000.0,6.72
2955,['Mystery'],25000.0,6.10
778,"['Drama', 'Romance', 'SliceofLife']",25000.0,7.83
920,"['Action', 'SciFi']",25000.0,7.10
2058,"['Action', 'Drama', 'SciFi']",25000.0,6.78
2059,['Comedy'],25000.0,6.42
2118,['Comedy'],25000.0,5.93
2954,['Drama'],25000.0,8.14
2060,['Supernatural'],25000.0,6.71
1429,['Sports'],25000.0,7.21
1393,['Comedy'],25000.0,6.97
1952,"['Action', 'Adventure']",25000.0,6.71
2367,['SliceofLife'],25000.0,4.73
90,"['Horror', 'Supernatural']",25000.0,6.35
1209,"['Action', 'Adventure', 'Comedy', 'Fantasy']",25000.0,6.41
585,"['Comedy', 'Romance']",25000.0,6.59
228,"['Drama', 'Fantasy', 'Horror', 'Mystery']",25000.0,7.03
1237,['Action'],25000.0,6.03
6,"['Action', 'Adventure', 'Drama', 'SciFi']",25000.0,6.76
1511,['Comedy'],25000.0,6.74
1009,"['Adventure', 'Comedy', 'SciFi']",25000.0,7.00
461,"['Comedy', 'Drama', 'Romance']",25000.0,7.30
1767,['Action'],25000.0,5.70
31,"['Adventure', 'SciFi']",24000.0,6.86
1469,"['Comedy', 'Gourmet', 'Supernatural']",24000.0,7.21
328,['Drama'],24000.0,6.69
2875,"['Comedy', 'SliceofLife']",24000.0,7.59
1043,"['Drama', 'Fantasy', 'Romance']",24000.0,7.15
2480,['Sports'],24000.0,6.85
2429,"['AvantGarde', 'Horror', 'Supernatural']",24000.0,6.31
1070,['Comedy'],24000.0,6.44
555,"['Comedy', 'Drama', 'Romance', 'SliceofLife']",24000.0,7.01
2702,"['Comedy', 'SliceofLife']",24000.0,6.56
2740,['Action'],24000.0,5.54
1431,"['Action', 'Adventure']",24000.0,6.79
2703,"['Mystery', 'Romance']",24000.0,5.74
556,"['Drama', 'Supernatural']",24000.0,7.04
187,"['Comedy', 'Romance', 'SciFi', 'Ecchi']",24000.0,6.52
1430,['Fantasy'],24000.0,6.41
675,"['Adventure', 'Comedy', 'Romance']",24000.0,6.61
2993,"['Action', 'Comedy', 'Drama', 'Mystery', 'Supernatural']",24000.0,6.89
32,"['Comedy', 'SciFi']",24000.0,7.65
1318,"['Comedy', 'SliceofLife']",23000.0,6.51
329,"['Fantasy', 'Supernatural']",23000.0,7.01
2481,['Action'],23000.0,5.70
1273,"['Comedy', 'Sports', 'Ecchi']",23000.0,6.51
2918,"['Drama', 'SliceofLife']",23000.0,5.86
140,"['Comedy', 'SliceofLife', 'Sports']",23000.0,7.55
2704,"['Action', 'SciFi']",23000.0,6.53
2430,"['Action', 'SciFi']",23000.0,5.81
636,"['Adventure', 'Comedy']",23000.0,6.33
814,['SciFi'],23000.0,7.01
386,['Action'],23000.0,7.56
1539,"['Action', 'Fantasy']",23000.0,6.63
91,"['Comedy', 'Drama', 'Romance', 'SliceofLife']",23000.0,6.39
980,"['Drama', 'Romance']",23000.0,7.32
273,"['Action', 'Romance', 'SciFi']",23000.0,7.36
274,"['Comedy', 'Drama', 'Supernatural', 'Ecchi']",23000.0,6.27
2593,"['Comedy', 'Supernatural']",23000.0,5.65
2876,"['Action', 'SciFi', 'Ecchi']",23000.0,7.33
2061,['Comedy'],23000.0,7.08
712,"['Action', 'Comedy', 'Drama', 'Fantasy']",22000.0,6.42
1633,"['Comedy', 'SliceofLife']",22000.0,6.63
33,"['Comedy', 'Romance', 'SliceofLife']",22000.0,6.41
1906,['Action'],22000.0,6.53
122,"['Action', 'Romance', 'SciFi']",22000.0,7.80
161,"['Action', 'BoysLove', 'Drama', 'Romance', 'Supernatural']",22000.0,6.51
1361,"['Comedy', 'SliceofLife']",22000.0,7.92
2369,"['Comedy', 'Supernatural']",22000.0,7.06
60,"['Comedy', 'Fantasy']",22000.0,7.07
2368,"['Horror', 'Supernatural']",22000.0,4.68
779,"['Action', 'Comedy', 'SciFi']",22000.0,6.49
2005,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Romance', 'SciFi']",22000.0,5.71
387,"['Comedy', 'Romance', 'Ecchi']",22000.0,6.76
203,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'SciFi']",22000.0,6.70
557,"['Drama', 'SciFi', 'Ecchi']",22000.0,7.04
815,['Romance'],22000.0,7.01
188,"['Comedy', 'Fantasy', 'Romance']",22000.0,6.93
388,"['Action', 'Adventure', 'Comedy', 'Drama', 'Supernatural']",22000.0,7.39
2062,['Comedy'],21000.0,5.96
1907,"['Action', 'Drama', 'SciFi']",21000.0,7.37
638,"['Action', 'Adventure', 'SciFi']",21000.0,7.31
275,"['Drama', 'Sports']",21000.0,6.80
2063,['Action'],21000.0,5.77
2064,"['Action', 'Drama', 'Sports']",21000.0,6.93
389,"['Comedy', 'Romance', 'Ecchi']",21000.0,5.86
17,"['Action', 'SciFi']",21000.0,6.36
1540,"['Action', 'Adventure']",21000.0,7.13
1010,"['GirlsLove', 'SliceofLife']",21000.0,7.76
519,"['Adventure', 'SciFi']",21000.0,7.23
637,"['Action', 'Adventure', 'Comedy', 'Romance', 'SciFi']",21000.0,6.11
2649,"['Adventure', 'Comedy', 'SliceofLife']",21000.0,7.57
855,['Comedy'],21000.0,7.76
2781,"['Drama', 'Romance', 'Sports']",21000.0,7.22
2919,['SliceofLife'],21000.0,6.95
1274,"['Drama', 'Sports']",21000.0,6.89
1953,['Comedy'],21000.0,6.68
34,"['Action', 'Comedy', 'Fantasy', 'SciFi']",21000.0,6.93
2370,['SciFi'],20000.0,6.54
2878,"['Drama', 'SliceofLife']",20000.0,7.31
2227,"['Fantasy', 'Romance']",20000.0,5.47
92,"['Adventure', 'Comedy', 'Fantasy']",20000.0,7.16
93,"['Comedy', 'SliceofLife']",20000.0,7.39
330,"['Action', 'Drama', 'SciFi']",20000.0,7.49
2317,['Sports'],20000.0,6.32
2650,"['AvantGarde', 'Horror', 'Supernatural']",20000.0,6.16
2540,"['Adventure', 'Fantasy', 'Supernatural']",20000.0,5.37
2225,"['Adventure', 'Romance', 'SciFi']",20000.0,5.25
2482,"['Adventure', 'Fantasy', 'SciFi']",20000.0,5.65
2226,"['Comedy', 'SciFi']",20000.0,6.34
2877,['Comedy'],20000.0,7.36
1954,"['Comedy', 'Mystery', 'Supernatural']",20000.0,3.29
355,"['Action', 'Adventure', 'Comedy', 'Mystery', 'SciFi']",20000.0,6.65
1470,"['Comedy', 'Romance', 'SliceofLife']",20000.0,6.21
780,['Romance'],20000.0,6.17
1154,"['Adventure', 'Comedy', 'Fantasy', 'Ecchi']",20000.0,6.98
1275,"['SliceofLife', 'Sports']",20000.0,7.39
2065,"['Comedy', 'Horror']",20000.0,5.09
390,"['Adventure', 'Comedy', 'Romance', 'SciFi']",20000.0,7.16
1319,"['Comedy', 'SliceofLife', 'Supernatural']",20000.0,6.63
1394,"['Comedy', 'SliceofLife']",20000.0,7.65
1072,"['Comedy', 'Sports']",20000.0,7.37
2006,"['Comedy', 'SliceofLife']",20000.0,6.48
1071,"['Comedy', 'Ecchi']",20000.0,6.05
678,"['Action', 'Adventure', 'Comedy', 'SciFi']",20000.0,6.64
677,"['Comedy', 'Drama', 'SliceofLife']",20000.0,6.86
676,"['Comedy', 'Drama', 'Romance', 'Ecchi']",20000.0,6.77
981,"['Comedy', 'Romance', 'Supernatural']",20000.0,7.28
462,"['Action', 'SciFi']",20000.0,6.33
1818,['SliceofLife'],20000.0,7.48
558,"['Action', 'SciFi']",20000.0,6.22
1719,"['Comedy', 'SliceofLife', 'Supernatural']",20000.0,6.80
439,"['Comedy', 'Drama', 'Romance', 'SliceofLife']",20000.0,6.49
1541,"['Comedy', 'Gourmet']",19000.0,5.76
781,"['Drama', 'Romance', 'SliceofLife']",19000.0,6.76
245,"['Action', 'Comedy', 'Ecchi']",19000.0,6.00
45,"['Action', 'Adventure', 'SciFi']",19000.0,6.65
495,"['Drama', 'Fantasy', 'Mystery', 'SciFi']",19000.0,6.88
496,"['Comedy', 'SliceofLife']",19000.0,6.92
440,"['Action', 'Drama', 'SciFi']",19000.0,7.08
2920,"['Comedy', 'SliceofLife']",19000.0,6.58
1634,"['Comedy', 'Drama', 'SliceofLife']",19000.0,7.56
680,"['Comedy', 'Romance', 'SliceofLife']",19000.0,6.57
679,"['Action', 'Comedy']",19000.0,7.10
204,"['Comedy', 'SciFi', 'Ecchi']",19000.0,6.72
18,['Comedy'],19000.0,7.40
2741,"['Action', 'Adventure', 'SciFi']",19000.0,5.12
2956,"['Comedy', 'Drama', 'Sports']",19000.0,7.49
782,"['Drama', 'Romance', 'Supernatural']",19000.0,6.53
2318,"['Action', 'SciFi']",19000.0,5.71
948,"['Adventure', 'Fantasy']",19000.0,7.00
1073,"['Comedy', 'SliceofLife']",19000.0,7.14
77,"['Comedy', 'Fantasy']",19000.0,7.40
94,"['Comedy', 'Drama']",19000.0,6.58
856,"['Adventure', 'Romance', 'SciFi']",19000.0,6.81
982,['Fantasy'],19000.0,6.47
2594,"['Action', 'Comedy', 'Romance', 'SciFi']",18000.0,5.43
391,"['Adventure', 'Fantasy', 'Horror', 'SciFi', 'Supernatural']",18000.0,6.31
921,"['Mystery', 'SciFi']",18000.0,7.31
949,"['Mystery', 'Supernatural']",18000.0,7.07
229,"['Comedy', 'Fantasy', 'SliceofLife']",18000.0,6.43
639,"['Comedy', 'Drama', 'Fantasy', 'Mystery', 'Romance']",18000.0,6.71
2830,['Sports'],18000.0,4.71
2782,"['Action', 'SciFi']",18000.0,8.12
141,"['Action', 'Adventure', 'SciFi']",18000.0,7.14
1044,"['Action', 'Adventure']",18000.0,7.26
1395,"['Comedy', 'Mystery']",18000.0,7.20
2173,"['Horror', 'Mystery', 'Supernatural', 'Suspense']",18000.0,6.42
276,"['Comedy', 'Romance', 'SciFi']",18000.0,6.53
189,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance']",18000.0,7.29
2371,"['Comedy', 'Drama']",18000.0,6.27
816,"['Comedy', 'Romance', 'SciFi', 'SliceofLife']",18000.0,6.40
2831,"['AvantGarde', 'Horror', 'Supernatural']",18000.0,5.98
2174,['SliceofLife'],18000.0,7.56
2007,['Comedy'],18000.0,6.66
2372,"['Comedy', 'SliceofLife']",17000.0,6.53
2957,"['Adventure', 'SciFi']",17000.0,5.79
231,"['Comedy', 'Romance', 'SciFi', 'Ecchi']",17000.0,6.66
230,"['Adventure', 'Fantasy', 'SciFi']",17000.0,5.87
983,"['Action', 'Comedy', 'SciFi']",17000.0,6.85
2921,"['Comedy', 'SliceofLife']",17000.0,6.36
441,"['Action', 'Drama', 'Mystery', 'Romance']",17000.0,7.27
922,"['Adventure', 'Comedy', 'Fantasy', 'Supernatural']",17000.0,6.53
2784,"['Action', 'Adventure', 'Fantasy']",17000.0,6.30
2783,"['Comedy', 'SciFi']",17000.0,6.58
1768,['Mystery'],17000.0,7.53
2651,"['Adventure', 'Fantasy']",17000.0,5.91
2652,"['Comedy', 'SliceofLife', 'Supernatural']",17000.0,6.68
331,"['Drama', 'Fantasy', 'SliceofLife', 'Supernatural']",17000.0,7.23
463,"['Action', 'Comedy', 'Fantasy']",17000.0,6.97
1276,"['Action', 'Comedy', 'Supernatural', 'Ecchi']",17000.0,6.50
1210,"['Fantasy', 'Supernatural']",17000.0,6.83
2483,"['Action', 'Comedy']",17000.0,6.18
413,"['Adventure', 'Drama', 'Fantasy']",17000.0,6.94
1955,"['Comedy', 'SliceofLife']",16000.0,5.38
35,"['Action', 'Adventure', 'Comedy', 'Fantasy']",16000.0,6.74
559,['Supernatural'],16000.0,6.88
2742,"['Action', 'SciFi', 'Sports']",16000.0,5.97
442,['Sports'],16000.0,7.17
232,"['Action', 'Adventure', 'Comedy', 'SciFi']",16000.0,7.13
2373,['SliceofLife'],16000.0,7.30
2485,"['Action', 'Adventure', 'Fantasy']",16000.0,6.02
497,"['Comedy', 'Romance']",16000.0,5.76
923,"['Action', 'SciFi']",16000.0,6.13
246,"['Drama', 'Romance', 'SciFi', 'SliceofLife']",16000.0,6.75
1862,['Comedy'],16000.0,6.55
277,"['Adventure', 'Comedy', 'Drama', 'SciFi', 'Supernatural']",16000.0,6.61
1908,"['Action', 'Comedy', 'Fantasy', 'SliceofLife']",16000.0,7.76
2319,['Comedy'],16000.0,6.69
2484,['Comedy'],16000.0,5.68
2959,"['Action', 'Fantasy']",16000.0,6.15
2066,['Romance'],16000.0,6.59
2228,"['Adventure', 'SciFi']",16000.0,6.49
1045,"['Action', 'Adventure', 'Comedy', 'Fantasy']",16000.0,6.71
2958,"['Comedy', 'SliceofLife', 'Sports']",16000.0,6.97
162,"['Action', 'Comedy', 'SciFi', 'Sports']",16000.0,6.90
78,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",16000.0,6.19
2785,"['Comedy', 'Romance']",16000.0,5.98
2994,"['Horror', 'Supernatural']",16000.0,3.74
818,['Comedy'],16000.0,7.29
2743,"['Adventure', 'Comedy']",16000.0,5.86
817,"['Action', 'Fantasy', 'SciFi']",16000.0,6.60
1819,['SliceofLife'],15000.0,6.07
2067,['Fantasy'],15000.0,6.26
1769,"['Action', 'Adventure']",15000.0,6.73
734,"['Action', 'Fantasy']",15000.0,7.18
498,"['Action', 'Adventure', 'Comedy']",15000.0,7.20
2653,['SliceofLife'],15000.0,5.98
464,"['Drama', 'SciFi']",15000.0,6.97
2068,"['Comedy', 'Sports']",15000.0,5.58
2119,['Comedy'],15000.0,6.62
2486,"['Drama', 'Romance']",15000.0,5.66
1046,"['Action', 'Drama']",15000.0,7.67
1432,"['Action', 'Adventure', 'SciFi']",15000.0,6.10
20,"['Adventure', 'Drama', 'Fantasy', 'SciFi']",15000.0,6.94
19,"['Adventure', 'Comedy']",15000.0,7.12
2995,['Comedy'],15000.0,6.27
1682,['Action'],15000.0,6.49
1011,"['Action', 'Comedy', 'Fantasy', 'SliceofLife']",15000.0,7.37
163,['Comedy'],15000.0,7.67
560,"['Comedy', 'Romance']",15000.0,6.64
2320,"['Comedy', 'Gourmet', 'SliceofLife']",15000.0,5.87
332,"['Drama', 'Romance', 'SliceofLife']",15000.0,6.15
465,['Sports'],14000.0,6.52
1863,"['Comedy', 'SliceofLife']",14000.0,6.52
142,"['Comedy', 'Drama', 'SliceofLife', 'Supernatural']",14000.0,7.99
143,"['Comedy', 'Fantasy']",14000.0,7.42
1864,"['Action', 'Drama', 'SciFi']",14000.0,7.61
1238,"['Action', 'Fantasy']",14000.0,7.29
2960,['Fantasy'],14000.0,5.71
466,['Mystery'],14000.0,7.41
1820,"['Comedy', 'SliceofLife']",14000.0,6.22
713,"['Mystery', 'SliceofLife', 'Supernatural']",14000.0,7.07
2786,['Fantasy'],14000.0,6.08
356,"['Comedy', 'Drama', 'Mystery', 'SciFi', 'Ecchi']",14000.0,6.77
1865,['Mystery'],14000.0,6.20
561,"['BoysLove', 'Romance']",14000.0,5.82
2541,"['Action', 'Fantasy']",14000.0,7.80
1012,"['Drama', 'Romance']",14000.0,6.88
61,"['Comedy', 'Fantasy', 'Romance']",14000.0,6.53
62,"['Action', 'Comedy', 'SciFi', 'Ecchi']",14000.0,5.98
190,['Sports'],14000.0,7.38
1542,['Comedy'],14000.0,5.87
443,"['Adventure', 'Drama']",14000.0,7.23
2922,['Comedy'],14000.0,7.00
297,"['Comedy', 'Romance', 'SliceofLife']",14000.0,6.79
2229,['Comedy'],14000.0,5.55
1956,"['Comedy', 'SliceofLife']",14000.0,6.41
333,"['Adventure', 'Fantasy', 'Supernatural']",14000.0,6.95
2069,['Comedy'],14000.0,6.60
641,"['Action', 'Drama']",13000.0,7.55
2880,"['Adventure', 'Fantasy']",13000.0,5.75
2705,"['Fantasy', 'SciFi']",13000.0,5.76
2230,['Comedy'],13000.0,6.45
640,"['Drama', 'Romance', 'SciFi']",13000.0,6.62
499,"['Comedy', 'Fantasy']",13000.0,7.24
2271,['Drama'],13000.0,6.52
2654,['Action'],13000.0,4.88
144,"['Action', 'Comedy', 'SciFi']",13000.0,6.38
2120,"['Comedy', 'Gourmet']",13000.0,4.64
278,"['Adventure', 'SciFi']",13000.0,6.66
2431,"['Comedy', 'SliceofLife']",13000.0,6.54
2432,['Drama'],13000.0,5.40
2433,['Comedy'],13000.0,6.53
562,"['Comedy', 'Romance']",13000.0,6.25
2595,['Comedy'],13000.0,5.25
1074,['SciFi'],13000.0,6.59
586,['Drama'],13000.0,7.38
164,"['Action', 'Adventure', 'Fantasy', 'Romance', 'SciFi', 'Supernatural']",13000.0,6.07
2879,"['Comedy', 'SliceofLife']",13000.0,7.25
63,"['Action', 'Drama', 'Mystery']",13000.0,7.15
1211,"['Comedy', 'SliceofLife']",13000.0,6.65
1866,"['Comedy', 'SliceofLife']",13000.0,5.86
95,"['Adventure', 'SciFi']",13000.0,6.34
96,['Action'],13000.0,6.95
2175,['Comedy'],13000.0,7.14
97,"['SciFi', 'SliceofLife']",13000.0,7.20
357,"['Action', 'Drama', 'Romance']",13000.0,7.01
1512,['SliceofLife'],12000.0,6.71
1362,"['Comedy', 'Drama', 'Horror', 'Romance']",12000.0,5.17
563,"['Action', 'SciFi']",12000.0,7.08
1821,"['Comedy', 'SliceofLife']",12000.0,5.96
46,"['Adventure', 'Comedy', 'Drama', 'SciFi']",12000.0,7.27
1580,"['SliceofLife', 'Sports']",12000.0,7.55
1363,"['Comedy', 'Fantasy', 'SliceofLife']",12000.0,6.20
2273,['Supernatural'],12000.0,4.73
2176,['Action'],12000.0,4.30
145,"['Action', 'Adventure', 'SciFi']",12000.0,6.93
2272,['Action'],12000.0,6.37
784,"['Comedy', 'SciFi']",12000.0,7.22
334,['Fantasy'],12000.0,6.43
2374,['Drama'],12000.0,5.94
2787,['Action'],12000.0,5.68
1320,['Comedy'],12000.0,5.48
500,"['Adventure', 'Drama', 'Fantasy', 'Romance', 'Supernatural']",12000.0,6.16
2070,['Comedy'],12000.0,6.07
783,"['Comedy', 'Drama', 'Fantasy', 'SciFi']",12000.0,7.21
298,"['Adventure', 'Comedy', 'Drama', 'SciFi']",12000.0,5.93
358,"['Action', 'Drama', 'Mystery', 'Suspense']",12000.0,7.08
587,"['Action', 'Comedy', 'Fantasy']",12000.0,7.19
2122,"['Action', 'Fantasy', 'SliceofLife']",12000.0,7.22
2121,['Comedy'],12000.0,5.99
2177,"['Comedy', 'SliceofLife', 'Sports']",12000.0,5.77
857,"['Action', 'Drama']",12000.0,7.12
2487,"['Drama', 'SliceofLife']",12000.0,6.39
98,"['Adventure', 'Fantasy', 'SciFi']",12000.0,6.58
2596,"['Comedy', 'SliceofLife']",12000.0,6.47
882,"['Horror', 'Supernatural']",11000.0,6.88
642,"['Adventure', 'SciFi']",11000.0,6.55
588,['Comedy'],11000.0,6.93
735,"['Comedy', 'Romance']",11000.0,6.46
1047,['Fantasy'],11000.0,6.78
414,"['Drama', 'Romance', 'Supernatural']",11000.0,5.92
1543,['Fantasy'],11000.0,6.14
564,['Action'],11000.0,6.68
1721,"['Action', 'Fantasy']",11000.0,6.81
565,"['Action', 'Drama']",11000.0,6.68
1720,['SliceofLife'],11000.0,5.63
1581,['Comedy'],11000.0,6.50
681,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance', 'SciFi']",11000.0,6.84
2961,['Drama'],11000.0,6.76
2599,['SliceofLife'],11000.0,7.18
1683,['Comedy'],11000.0,6.50
2598,['Action'],11000.0,6.71
100,"['Action', 'Adventure', 'Comedy', 'SciFi']",11000.0,6.93
99,"['Comedy', 'GirlsLove', 'Romance', 'SciFi']",11000.0,6.27
2597,"['Comedy', 'Drama', 'Sports']",11000.0,6.36
233,"['Action', 'Adventure', 'Drama', 'SciFi']",11000.0,7.10
501,['Comedy'],11000.0,7.31
1125,"['Comedy', 'Ecchi']",11000.0,6.04
191,"['Comedy', 'Romance', 'Supernatural']",11000.0,6.21
2321,"['Action', 'Fantasy', 'Gourmet', 'SliceofLife']",11000.0,7.07
1155,['Fantasy'],11000.0,7.43
2706,"['Comedy', 'Gourmet']",11000.0,6.42
336,"['Action', 'Comedy', 'SciFi']",11000.0,6.74
247,"['Comedy', 'SciFi']",11000.0,6.67
335,"['BoysLove', 'Drama', 'Supernatural']",11000.0,4.89
2375,['Comedy'],11000.0,7.14
467,['SciFi'],11000.0,6.10
2376,"['Gourmet', 'SliceofLife']",11000.0,4.61
468,"['Comedy', 'SliceofLife']",11000.0,7.26
2881,"['Comedy', 'SliceofLife']",11000.0,5.81
337,"['Adventure', 'SciFi']",11000.0,6.38
1867,"['Comedy', 'Gourmet']",11000.0,4.59
1635,"['Comedy', 'Mystery']",10000.0,5.79
444,"['Action', 'Fantasy', 'SciFi']",10000.0,6.32
1868,['Mystery'],10000.0,7.65
643,['SciFi'],10000.0,7.27
1869,"['Comedy', 'SliceofLife']",10000.0,4.76
2832,['SliceofLife'],10000.0,6.67
736,"['Drama', 'Fantasy', 'Romance']",10000.0,6.92
248,"['Drama', 'Supernatural', 'Ecchi']",10000.0,5.91
2744,"['Comedy', 'SliceofLife']",10000.0,5.54
785,"['Adventure', 'Drama', 'SciFi']",10000.0,7.16
1770,"['Fantasy', 'Romance']",10000.0,7.46
1364,"['Comedy', 'Supernatural']",10000.0,5.90
359,"['Adventure', 'Comedy', 'Drama']",10000.0,6.85
786,['SciFi'],10000.0,6.56
2923,['Sports'],9900.0,6.35
1013,"['Action', 'SciFi']",9900.0,6.71
1870,['Action'],9900.0,6.65
101,"['Action', 'Comedy']",9900.0,7.40
192,"['Action', 'Adventure', 'Drama', 'SciFi']",9800.0,6.54
234,"['Drama', 'SciFi', 'Supernatural']",9800.0,7.36
924,"['Comedy', 'SciFi']",9800.0,6.65
123,"['Adventure', 'Comedy', 'Fantasy']",9800.0,5.93
64,"['Action', 'Drama', 'Mystery', 'SciFi']",9800.0,6.01
1582,['Comedy'],9800.0,5.45
2322,"['Comedy', 'SliceofLife']",9700.0,6.05
165,"['Comedy', 'SciFi']",9700.0,7.16
2745,"['Action', 'Fantasy']",9700.0,7.49
589,"['Comedy', 'Romance', 'SciFi']",9700.0,6.42
146,"['Action', 'Drama']",9700.0,6.55
205,"['Action', 'Horror', 'Supernatural']",9600.0,6.00
